compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 7, time: 161.307 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 8, time: 57.1709 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 8, time: 169.405 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 9, time: 62.988 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 9, time: 166.791 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 10, time: 68.731 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 10, time: 187.112 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 11, time: 76.3979 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 11, time: 167.803 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 12, time: 82.6379 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 12, time: 168.218 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 13, time: 85.8792 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 13, time: 170.44 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 14, time: 93.52 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 14, time: 169.052 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 15, time: 102.79 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 15, time: 187.23 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 16, time: 119.248 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 16, time: 170.638 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 17, time: 111.102 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 17, time: 170.25 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 18, time: 115.978 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 18, time: 170.601 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 19, time: 120.893 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 19, time: 169.188 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 20, time: 137.868 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 20, time: 179.953 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 21, time: 128.19 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 21, time: 177.967 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 22, time: 134.18 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 22, time: 169.849 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 23, time: 135.084 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 23, time: 169.369 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 24, time: 140.901 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 24, time: 169.918 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 25, time: 167.662 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 25, time: 169.928 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 26, time: 142.305 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 26, time: 167.985 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 27, time: 144.863 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 27, time: 171.467 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 28, time: 148.861 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 28, time: 169.066 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 29, time: 148.621 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 29, time: 169.698 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 30, time: 168.451 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 30, time: 173.454 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 31, time: 152.802 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 31, time: 168.609 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 32, time: 153.999 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 32, time: 172.325 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 33, time: 155.457 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 33, time: 168.461 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 34, time: 155.772 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 34, time: 176.159 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 35, time: 178.555 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 35, time: 174.13 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 36, time: 158.316 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 36, time: 167.503 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 37, time: 158.971 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 37, time: 168.772 ms
